Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF_IK_CONS:x_avg_dot_d	GVF_IK_CONS:x_avg	GVF_IK_CONS:error	GVF_IK:gamma_omega	GVF_IK:gamma_A	GVF_IK:gamma_dot	GVF_IK:gamma	GVF_IK:error	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error_n	GVF:ke	GVF:s	GVF:error	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
929.967	10:16:24.967	37.305617845	-3.686401014	16.	-74.992348	0.	0.6	0.	0.	0.	-84.601715	-1.226944	-1.065286	2.97916	17.631432	0.161658	18.	1	-97.952393	282	960.5	907.8	-314.	7	1779	769769	936	412899726	43917165	-0.003884	1.640186	0.455134
930.217	10:16:25.217	37.305617845	-3.686401014	16.	-74.863327	0.	0.6	0.	0.	0.	-80.219543	-1.226944	-1.065286	2.97916	17.631432	0.161658	18.	1	-97.952393	282	960.5	907.8	-314.	7	1779	769769	936	412899726	43917165	0.013929	1.793398	0.507703
930.467	10:16:25.467	37.305617845	-3.686401014	16.	-74.409813	0.	0.6	0.	0.	0.	-80.219543	-1.226944	-1.065286	2.97916	17.631432	0.161658	18.	1	-97.952393	282	960.5	907.8	-314.	7	1779	769769	936	412899726	43917165	0.013929	1.793398	0.507703
930.717	10:16:25.717	37.305617845	-3.686401014	16.	-74.409813	0.	0.6	0.	0.	0.	-67.904007	-1.226944	-1.065286	2.97916	17.631432	0.161658	18.	1	-97.952393	282	960.5	907.8	-314.	7	1779	769769	936	412899726	43917165	0.013929	1.793398	0.507703
930.967	10:16:25.967	37.305617845	-3.686401014	16.	-74.409813	0.	0.6	0.	0.	0.	-67.904007	-1.226944	-1.065286	2.97916	17.631432	0.161658	18.	1	-97.952393	284	949.7	902.	-297.3	7	1779	769769	936	412899726	43917165	0.013929	1.793398	0.507703
931.217	10:16:26.217	37.305617845	-3.686401014	16.	-74.215668	0.	0.6	0.	0.	0.	-64.137711	-0.481298	-0.171942	12.795524	12.222722	0.309356	18.	1	-67.904007	284	946.4	899.8	-293.6	7	1779	769769	936	412899726	43917165	-0.028378	2.119689	0.442633
931.467	10:16:26.467	37.305617845	-3.686401014	16.	-73.859482	0.	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	943.	897.2	-290.	7	1779	769769	936	412899726	43917165	-0.028378	2.119689	0.442633
931.717	10:16:26.717	37.305617845	-3.686401014	16.	-73.859482	0.	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.026199	2.275034	0.496664
931.967	10:16:26.967	37.305617845	-3.686401014	16.	-73.859482	0.	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.026199	2.275034	0.496664
932.217	10:16:27.217	37.305617845	-3.686401014	16.	-73.859482	0.	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.026199	2.275034	0.496664
932.467	10:16:27.467	37.305617845	-3.686401014	16.	-73.859482	0.	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.026199	2.275034	0.496664
932.717	10:16:27.717	37.305617845	-3.686401014	16.	-60.460682	-21.299202	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.026199	2.275034	0.496664
932.967	10:16:27.967	37.305617845	-3.686401014	16.	-60.460682	-21.299202	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1779	769769	936	412899726	43917165	0.036039	2.854551	-0.019067
933.217	10:16:28.217	37.305004731	-3.685762861	16.	-60.460682	-21.299202	0.6	0.	0.	0.	-64.137711	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1745	769932	1643	412892883	43922771	0.036039	2.854551	-0.019067
933.467	10:16:28.467	37.305004731	-3.685762861	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1745	769932	1643	412892883	43922771	0.036039	2.854551	-0.019067
933.717	10:16:28.717	37.305004731	-3.685762861	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1745	769932	1643	412892883	43922771	0.036039	2.854551	-0.019067
933.967	10:16:28.967	37.305004731	-3.685762861	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1745	769932	1643	412892883	43922771	0.036039	2.854551	-0.019067
934.217	10:16:29.217	37.305004731	-3.685762861	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1745	769932	1643	412892883	43922771	0.036039	2.854551	-0.019067
934.467	10:16:29.467	37.304929521	-3.685737691	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	284	939.1	894.2	-286.7	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
934.717	10:16:29.717	37.304929521	-3.685737691	16.	-60.460682	-21.299202	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
934.967	10:16:29.967	37.304929521	-3.685737691	16.	-54.794579	-9.053394	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
935.217	10:16:30.217	37.304929521	-3.685737691	16.	-54.008427	-7.791538	0.6	0.	-0.	-0.	-31.297241	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
935.467	10:16:30.467	37.304929521	-3.685737691	16.	-54.008427	-7.791538	0.6	0.	-0.	-0.	-29.141613	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
935.717	10:16:30.717	37.304929521	-3.685737691	16.	-54.008427	-7.791538	0.6	0.	-0.	-0.	-29.141613	-0.395732	-0.141768	13.839893	10.900278	0.253964	18.	1	-60.557091	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
935.967	10:16:30.967	37.304929521	-3.685737691	16.	-54.008427	-7.791538	0.6	0.	-0.	-0.	-29.141613	0.007643	-0.056822	16.616526	5.245491	-0.064465	18.	1	-29.141613	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.036039	2.854551	-0.019067
936.217	10:16:31.217	37.304929521	-3.685737691	16.	-54.008427	-7.791538	0.6	0.	-0.	-0.	-29.141613	0.007643	-0.056822	16.616526	5.245491	-0.064465	18.	1	-29.141613	288	871.	831.2	-260.1	7	1734	769945	1655	412892047	43922988	0.021209	2.917979	-0.028018
936.467	10:16:31.467	37.304853401	-3.685714094	16.	-51.574699	-4.905441	0.6	0.	-0.	-0.	-27.173479	0.007643	-0.056822	16.616526	5.245491	-0.064465	18.	1	-29.141613	289	858.2	818.8	-257.2	7	1748	770128	1670	412891201	43923191	0.021209	2.917979	-0.028018
936.717	10:16:31.717	37.304853401	-3.685714094	16.	-48.990536	-1.084164	0.6	0.	-0.	-0.	-27.173479	0.009976	-0.052564	16.749403	4.891227	-0.062541	18.	1	-27.173479	289	853.6	814.2	-256.3	7	1748	770128	1670	412891201	43923191	0.026659	2.953995	-0.018631
936.967	10:16:31.967	37.304776725	-3.685693199	15.787804	-45.323341	4.243935	0.6	5.843616	0.306787	-5.821204	-19.509138	0.083003	0.066381	16.990965	3.927326	-0.016622	18.	1	-25.330341	289	849.6	810.2	-255.4	7	1739	770242	1677	412890349	43923370	0.026659	2.953995	-0.018631
937.217	10:16:32.217	37.304776725	-3.685693199	15.679704	-43.394341	6.405922	0.6	7.167193	0.376274	-7.139705	-17.315941	0.105676	0.100039	17.033083	3.740431	-0.005637	18.	1	-25.330341	290	849.6	810.2	-255.4	7	1739	770242	1677	412890349	43923370	0.036129	2.930334	-0.157782
937.467	10:16:32.467	37.304700225	-3.685672983	15.679704	-43.394341	6.405922	0.6	8.832024	0.463677	-8.798149	-14.753376	0.105676	0.100039	17.033083	3.740431	-0.005637	18.	1	-25.330341	290	841.2	802.	-253.7	7	1740	770164	1689	412889499	43923543	0.036129	2.930334	-0.157782
937.717	10:16:32.717	37.304662157	-3.685662482	15.459734	-39.349792	10.805325	0.6	9.710113	3.697764	-7.50363	-15.077631	0.105676	0.100039	17.033083	3.740431	-0.005637	18.	1	-25.330341	290	836.6	797.5	-252.8	7	1738	770154	1680	412889076	43923633	0.029096	2.898207	-0.225317
937.967	10:16:32.967	37.304662157	-3.685662482	15.202456	-35.027065	15.950863	0.6	11.224166	4.27434	-8.673636	-12.876683	0.295516	0.144243	16.222847	6.513163	-0.151273	18.	1	-22.581261	290	836.6	797.5	-252.8	7	1738	770154	1680	412889076	43923633	0.029096	2.898207	-0.225317
938.217	10:16:33.217	37.304662157	-3.685662482	15.08006	-32.768337	18.398792	0.6	12.031042	4.581611	-9.297161	-11.065973	0.295516	0.144243	16.222847	6.513163	-0.151273	18.	1	-22.581261	291	827.8	789.	-250.6	7	1738	770154	1680	412889076	43923633	0.029096	2.898207	-0.225317
938.467	10:16:33.467	37.304662157	-3.685662482	14.894208	-29.264198	22.115845	0.6	13.15097	5.008097	-10.162601	-8.858921	0.234516	0.200098	16.302485	6.515479	-0.034419	18.	1	-19.021523	291	823.6	785.	-249.3	7	1738	770154	1680	412889076	43923633	0.029096	2.898207	-0.225317
938.717	10:16:33.717	37.304662157	-3.685662482	14.771729	-26.866119	24.565418	0.6	13.832652	7.969021	-3.865057	-13.531792	0.354029	0.061472	14.053556	10.522361	-0.292558	18.	1	-19.021523	291	819.1	780.8	-247.7	7	1738	770154	1680	412889076	43923633	0.032465	2.71174	-0.416979
938.967	10:16:33.967	37.304474261	-3.685593185	14.581887	-23.131186	28.362246	0.6	14.817332	8.536298	-4.140192	-11.385631	0.29506	0.070028	14.120582	10.576645	-0.225032	18.	1	-17.396849	291	815.	777.	-245.8	7	1764	769665	1565	412886987	43924232	0.032465	2.71174	-0.416979
939.217	10:16:34.217	37.304474261	-3.685593185	14.453624	-20.565912	30.927519	0.6	14.817332	8.536298	-4.140192	-11.385631	0.29506	0.070028	14.120582	10.576645	-0.225032	18.	1	-17.396849	292	810.5	773.	-243.6	7	1764	769665	1565	412886987	43924232	0.031646	2.607938	-0.407075
939.467	10:16:34.467	37.304474261	-3.685593185	14.453624	-20.565912	30.927519	0.6	15.744493	9.070436	-4.399255	-8.847481	0.29506	0.070028	14.120582	10.576645	-0.225032	18.	1	-17.396849	292	810.5	773.	-243.6	7	1764	769665	1565	412886987	43924232	0.031646	2.607938	-0.407075
939.717	10:16:34.717	37.304474261	-3.685593185	14.20909	-15.274075	35.818195	0.6	16.843008	10.105805	0.	-8.442215	0.15635	0.099944	14.348261	10.535063	-0.056406	18.	1	-10.906974	292	801.9	765.5	-238.8	7	1764	769665	1565	412886987	43924232	0.018561	2.558051	-0.260721
939.967	10:16:34.967	37.304336664	-3.685492299	13.962163	-9.743763	40.756748	0.6	17.417433	10.45046	0.	-5.88553	0.100919	-0.020739	13.189363	11.798335	-0.121657	18.	1	-8.442215	292	797.8	762.	-236.3	7	1769	769763	1455	412885454	43925115	0.018561	2.558051	-0.260721
940.217	10:16:35.217	37.304304111	-3.685463456	13.840665	-6.896075	43.186699	0.6	17.818558	10.691135	0.	-3.233275	0.100919	-0.020739	13.189363	11.798335	-0.121657	18.	1	-8.442215	293	793.4	758.2	-233.7	7	1775	769704	1436	412885091	43925368	0.01874	2.526717	-0.108683
940.467	10:16:35.467	37.304272195	-3.685433489	13.695982	-4.002412	46.080364	0.6	18.336533	11.00192	0.	-3.233275	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	789.3	754.8	-231.	7	1773	769700	1425	412884735	43925631	0.01874	2.526717	-0.108683
940.717	10:16:35.717	37.304272195	-3.685433489	13.600952	-1.076463	47.980961	0.6	19.182262	9.499083	10.83112	-8.576035	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	785.2	751.2	-228.2	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
940.967	10:16:35.967	37.304272195	-3.685433489	13.420642	3.407289	51.58717	0.6	19.182262	9.499083	10.83112	-8.576035	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	785.2	751.2	-228.2	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
941.217	10:16:36.217	37.304272195	-3.685433489	11.401198	58.955429	91.976028	0.6	19.182262	9.499083	10.83112	-8.576035	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	785.2	751.2	-228.2	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
941.467	10:16:36.467	37.304272195	-3.685433489	11.401198	58.955429	91.976028	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	785.2	751.2	-228.2	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
941.717	10:16:36.717	37.304272195	-3.685433489	11.401198	58.955429	91.976028	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	293	785.2	751.2	-228.2	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
941.967	10:16:36.967	37.304272195	-3.685433489	11.401198	58.955429	91.976028	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	297	726.	692.	-219.7	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
942.217	10:16:37.217	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	297	726.	692.	-219.7	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
942.467	10:16:37.467	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	297	726.	692.	-219.7	7	1773	769700	1425	412884735	43925631	0.013037	2.51949	0.01737
942.717	10:16:37.717	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	297	726.	692.	-219.7	7	1773	769700	1425	412884735	43925631	0.065937	-2.318943	-0.191281
942.967	10:16:37.967	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	297	726.	692.	-219.7	7	1773	769700	1425	412884735	43925631	0.065937	-2.318943	-0.191281
943.217	10:16:38.217	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.030475	-0.007723	13.564734	11.418714	-0.038198	18.	1	-3.233275	298	716.3	676.8	-234.8	7	1773	769700	1425	412884735	43925631	0.065937	-2.318943	-0.191281
943.467	10:16:38.467	37.304272195	-3.685433489	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.441704	0.260028	12.886811	11.676582	-0.181676	18.	1	-3.764404	298	716.3	676.8	-234.8	7	1773	769700	1425	412884735	43925631	0.065937	-2.318943	-0.191281
943.717	10:16:38.717	37.303536005	-3.685439220	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.441704	0.260028	12.886811	11.676582	-0.181676	18.	1	-3.764404	298	716.3	676.8	-234.8	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
943.967	10:16:38.967	37.303536005	-3.685439220	11.320362	60.572166	93.592766	0.6	20.	-8.848725	13.509262	-2.260185	0.441704	0.260028	12.886811	11.676582	-0.181676	18.	1	-3.764404	298	716.3	676.8	-234.8	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
944.217	10:16:39.217	37.303536005	-3.685439220	10.840816	81.222771	103.183693	0.6	20.	-8.848725	13.509262	-2.260185	0.441704	0.260028	12.886811	11.676582	-0.181676	18.	1	-3.764404	298	716.3	676.8	-234.8	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
944.467	10:16:39.467	37.303536005	-3.685439220	10.840816	81.222771	103.183693	0.6	20.	-8.848725	13.509262	-2.260185	0.465649	0.241815	13.395102	11.055504	-0.223834	18.	1	-7.214846	298	716.3	676.8	-234.8	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
944.717	10:16:39.717	37.303536005	-3.685439220	10.840816	81.222771	103.183693	0.6	20.	-8.848725	13.509262	-2.260185	0.465649	0.241815	13.395102	11.055504	-0.223834	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
944.967	10:16:39.967	37.303536005	-3.685439220	10.819299	82.773994	103.614029	0.6	20.	-8.848725	13.509262	-2.260185	0.465649	0.241815	13.395102	11.055504	-0.223834	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
945.217	10:16:40.217	37.303536005	-3.685439220	10.819299	82.773994	103.614029	0.6	20.	-10.761101	-8.850411	1.635565	0.465649	0.241815	13.395102	11.055504	-0.223834	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
945.467	10:16:40.467	37.303536005	-3.685439220	10.819299	82.773994	103.614029	0.6	20.	-10.761101	-8.850411	1.635565	0.46534	0.241674	13.402925	11.055504	-0.223666	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
945.717	10:16:40.717	37.303536005	-3.685439220	10.819299	82.773994	103.614029	0.6	20.	-10.761101	-8.850411	1.635565	0.46534	0.241674	13.402925	11.055504	-0.223666	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
945.967	10:16:40.967	37.303536005	-3.685439220	10.748656	84.325218	105.165253	0.6	20.	-10.761101	-8.850411	1.635565	0.46534	0.241674	13.402925	11.055504	-0.223666	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1739	768733	2330	412876568	43925521	0.065937	-2.318943	-0.191281
946.217	10:16:41.217	37.303488231	-3.685517208	10.763618	85.886307	104.727631	0.6	20.	-10.761101	-8.850411	1.635565	0.46534	0.241674	13.402925	11.055504	-0.223666	18.	1	-7.214846	298	715.1	674.2	-238.3	7	1768	768475	2307	412876043	43924826	0.071888	-2.404498	-0.525849
946.467	10:16:41.467	37.303462232	-3.685555111	10.748656	90.47126	107.059601	0.6	20.	-10.761101	-8.850411	-5.166106	0.437662	0.205165	14.713846	9.831203	-0.232497	18.	1	-14.016518	299	713.5	668.5	-245.1	7	1769	768222	2276	412875757	43924488	0.071888	-2.404498	-0.525849
946.717	10:16:41.717	37.303462232	-3.685555111	10.748656	93.492943	109.007004	0.6	20.	-10.761101	-8.850411	-5.166106	0.764027	0.377247	16.658697	5.933651	-0.38678	18.	1	-17.150826	299	712.	665.5	-248.3	7	1769	768222	2276	412875757	43924488	0.099301	-2.487556	-0.52727
946.967	10:16:41.967	37.303404151	-3.685622964	10.748656	98.012314	108.917015	0.6	20.	-5.883127	-17.431519	0.280693	0.714682	0.370699	16.701164	5.415131	-0.343983	18.	1	-20.031496	299	708.1	662.	-251.2	7	1756	767971	2184	412875117	43923882	0.099301	-2.487556	-0.52727
947.217	10:16:42.217	37.303372251	-3.685652463	10.748656	99.519051	109.268356	0.6	20.	-5.883127	-17.431519	-5.230654	0.674159	0.360183	16.952162	4.941609	-0.313976	18.	1	-22.662172	300	705.7	658.5	-253.8	7	1765	767910	2149	412874765	43923618	0.099301	-2.487556	-0.52727
947.467	10:16:42.467	37.303338835	-3.685679353	10.748656	105.519218	111.542023	0.6	20.	-5.883127	-17.431519	-7.611338	0.674159	0.360183	16.952162	4.941609	-0.313976	18.	1	-22.662172	300	703.3	655.	-256.2	7	1773	767850	2106	412874396	43923377	0.099301	-2.487556	-0.52727
947.717	10:16:42.717	37.303338835	-3.685679353	10.748656	108.494926	110.673096	0.6	20.	1.04999	-19.923292	-7.248432	0.95754	0.395644	17.534784	2.354708	-0.561895	18.	1	-27.171724	300	703.3	655.	-256.2	7	1773	767850	2106	412874396	43923377	0.099301	-2.487556	-0.52727
947.967	10:16:42.967	37.303267726	-3.685724294	10.748656	112.956581	111.376152	0.6	20.	1.04999	-19.923292	-9.092417	0.913344	0.392086	17.541533	2.686625	-0.521258	18.	1	-29.015709	300	697.4	647.	-260.3	7	1774	767776	2031	412873610	43922973	0.076552	-2.674444	-0.516778
948.217	10:16:43.217	37.303230484	-3.685742348	10.748656	115.950409	114.36998	0.6	20.	1.04999	-19.923292	-10.686405	0.913344	0.392086	17.541533	2.686625	-0.521258	18.	1	-29.015709	300	697.4	647.	-260.3	7	1775	767777	1992	412873198	43922810	0.076552	-2.674444	-0.516778
948.467	10:16:43.467	37.303192270	-3.685757122	10.748656	120.40609	111.805084	0.6	20.	1.04999	-19.923292	-12.000975	0.811888	0.386666	17.543694	3.210166	-0.425222	18.	1	-31.924267	301	690.9	638.8	-263.2	7	1784	767837	1952	412872775	43922676	0.076552	-2.674444	-0.516778
948.717	10:16:43.717	37.303192270	-3.685757122	10.748656	123.358521	113.399895	0.6	20.	7.616316	-15.455289	-17.469234	1.086251	0.350528	14.258225	10.760779	-0.735724	18.	1	-32.924522	301	690.9	638.8	-263.2	7	1784	767837	1952	412872775	43922676	0.076552	-2.674444	-0.516778
948.967	10:16:43.967	37.303113199	-3.685776150	10.748656	127.819038	117.860413	0.6	20.	7.616316	-15.455289	-18.155178	1.040597	0.346352	14.365947	10.884248	-0.694245	18.	1	-33.610466	301	683.5	630.	-265.	7	1802	768091	1872	412871899	43922501	0.027459	-2.94377	-0.527364
949.217	10:16:44.217	37.303113199	-3.685776150	10.748656	130.825287	113.690857	0.6	20.	7.616316	-15.455289	-18.559875	0.986418	0.345232	14.374567	10.957093	-0.641186	18.	1	-34.015163	302	679.5	625.5	-265.4	7	1802	768091	1872	412871899	43922501	0.027459	-2.94377	-0.527364
949.467	10:16:44.467	37.303032047	-3.685781055	10.748656	130.825287	113.690857	0.6	20.	7.616316	-15.455289	-18.558338	0.921706	0.345131	14.378944	10.956817	-0.576576	18.	1	-34.013626	302	675.4	621.	-265.5	7	1808	768396	1783	412870999	43922451	0.017189	-3.094462	-0.516037
949.717	10:16:44.717	37.303032047	-3.685781055	10.748656	138.299194	115.178589	0.6	20.	11.522043	-5.58831	-28.173782	1.059784	0.154321	7.068437	16.638601	-0.905463	18.	1	-34.013626	302	671.1	616.5	-265.2	7	1808	768396	1783	412870999	43922451	0.017189	-3.094462	-0.516037
949.967	10:16:44.967	37.302950621	-3.685770837	10.748656	141.310699	118.190094	0.6	20.	11.522043	-5.58831	-27.514187	1.019821	0.151495	7.254105	16.593325	-0.868326	18.	1	-33.762093	302	666.5	611.8	-264.6	7	1824	768834	1703	412870095	43922535	0.006706	3.02544	-0.530242
950.217	10:16:45.217	37.302910299	-3.685760542	10.748656	141.310699	118.190094	0.6	20.	11.522043	-5.58831	-26.606422	0.913349	0.144731	7.944006	16.311199	-0.768618	18.	1	-32.194733	303	662.1	607.2	-263.8	7	1814	768968	1666	412869647	43922623	0.006706	3.02544	-0.530242
950.467	10:16:45.467	37.302870898	-3.685746869	10.748656	150.457397	115.143799	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	303	657.9	603.2	-262.6	7	1813	769111	1625	412869209	43922741	0.013282	2.900034	-0.537061
950.717	10:16:45.717	37.302870898	-3.685746869	10.748656	168.919891	117.997742	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	303	657.9	603.2	-262.6	7	1813	769111	1625	412869209	43922741	0.013282	2.900034	-0.537061
950.967	10:16:45.967	37.302870898	-3.685746869	10.748656	168.919891	117.997742	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	303	657.9	603.2	-262.6	7	1813	769111	1625	412869209	43922741	0.013282	2.900034	-0.537061
951.217	10:16:46.217	37.302870898	-3.685746869	10.748656	168.919891	117.997742	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	303	657.9	603.2	-262.6	7	1813	769111	1625	412869209	43922741	0.018969	2.46613	-0.065682
951.467	10:16:46.467	37.302870898	-3.685746869	10.748656	168.919891	117.997742	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	303	657.9	603.2	-262.6	7	1813	769111	1625	412869209	43922741	0.018969	2.46613	-0.065682
951.717	10:16:46.717	37.302870898	-3.685746869	10.748656	168.919891	117.997742	0.6	20.	11.522043	-5.58831	-25.421057	0.846002	0.142514	8.337047	16.097834	-0.703488	18.	1	-31.009367	304	635.2	583.	-252.2	7	1813	769111	1625	412869209	43922741	0.018969	2.46613	-0.065682
951.967	10:16:46.967	37.302870898	-3.685746869	10.748656	173.571716	114.967964	0.6	20.	9.904028	11.29285	-31.811192	-0.255068	-0.468078	10.680049	15.091091	-0.213011	18.	1	-17.524168	304	630.8	579.5	-249.3	7	1813	769111	1625	412869209	43922741	0.018969	2.46613	-0.065682
952.217	10:16:47.217	37.302870898	-3.685746869	10.748656	173.571716	114.967964	0.6	20.	9.904028	11.29285	-31.811192	-0.255068	-0.468078	10.680049	15.091091	-0.213011	18.	1	-17.524168	304	630.8	579.5	-249.3	7	1813	769111	1625	412869209	43922741	0.018969	2.46613	-0.065682
952.467	10:16:47.467	37.302120192	-3.685379881	10.748656	173.571716	114.967964	0.6	20.	9.904028	11.29285	-31.811192	-0.255068	-0.468078	10.680049	15.091091	-0.213011	18.	1	-17.524168	304	630.8	579.5	-249.3	7	1690	770089	1970	412860857	43925933	0.018969	2.46613	-0.065682
